gene,gene_name,gene_type,Log2 IP / Input Fold Change,ip_rpkm,input_rpkm
ENSG00000254564.1,RP11-787P24.2,pseudogene,,0.0,0.0
ENSG00000180910.7,TTTY11,lincRNA,,0.0,0.0
ENSG00000248109.1,CTC-295J13.3,lincRNA,,0.0,0.0
ENSG00000234406.1,AC004129.7,pseudogene,inf,1.69333279487,0.0
ENSG00000168135.4,KCNJ4,protein_coding,inf,0.233110285564,0.0
ENSG00000228120.2,AP001631.10,protein_coding,,0.0,0.0
ENSG00000248453.1,AC004510.2,pseudogene,,0.0,0.0
ENSG00000179813.2,FAM216B,protein_coding,-inf,0.0,0.051530048666400007
ENSG00000230673.3,PABPC1P3,pseudogene,0.9139678867182711,2.10002840909,1.11453425483
ENSG00000231549.1,USMG5P1,pseudogene,-2.9605011969119297,4.09863489236,31.9035415138
ENSG00000183814.11,LIN9,protein_coding,-1.3892678856303944,6.28969381066,16.4755836925
ENSG00000131910.4,NR0B2,protein_coding,,0.0,0.0
ENSG00000187535.9,IFT140,protein_coding,3.224664508305159,2.47465012577,0.264723845321
ENSG00000238571.1,snoU13,snoRNA,,0.0,0.0
ENSG00000203387.2,AC074019.2,pseudogene,3.8208585519299234,2.19592010868,0.155390155887
ENSG00000227484.1,XX-C283C717.1,antisense,,0.0,0.0
ENSG00000251211.1,RP11-889L3.4,pseudogene,2.820858515116491,1.39798398961,0.19785141978300003
ENSG00000147123.10,NDUFB11,protein_coding,0.08267504883501217,5.07786288422,4.79505176544
ENSG00000221381.1,SNORD88B,snoRNA,,0.0,0.0
ENSG00000110047.13,EHD1,protein_coding,2.619224648717114,0.747276655751,0.121623145392
ENSG00000236888.1,RP11-243M12.1,pseudogene,-inf,0.0,1.8958465107599998
ENSG00000131094.3,C1QL1,protein_coding,inf,0.185965388259,0.0
ENSG00000206841.1,U6,snRNA,,0.0,0.0
ENSG00000200525.1,U6,snRNA,,0.0,0.0
ENSG00000238565.1,snoU13,snoRNA,,0.0,0.0
ENSG00000266496.1,AC131951.1,miRNA,,0.0,0.0
ENSG00000227101.1,RP11-433J20.2,lincRNA,,0.0,0.0
ENSG00000116701.10,NCF2,protein_coding,,0.0,0.0
ENSG00000105426.10,PTPRS,protein_coding,4.633106932344025,18.352060255599998,0.7395723511550001
ENSG00000243944.1,RP11-167H9.4,processed_transcript,,0.0,0.0
ENSG00000141738.9,GRB7,protein_coding,inf,0.263106437432,0.0
ENSG00000171467.10,ZNF318,protein_coding,1.9810896342505329,23.975829512199997,6.07304134444
ENSG00000111371.11,SLC38A1,protein_coding,0.5839632254362482,68.3315251033,45.5859139847
ENSG00000230552.1,AC092162.1,processed_transcript,inf,0.0455317642528,0.0
ENSG00000171056.6,SOX7,protein_coding,0.7523332774434963,3.1593673864599996,1.87553532117
ENSG00000225325.1,RP11-479J7.1,lincRNA,,0.0,0.0
ENSG00000203907.5,OOEP,protein_coding,,0.0,0.0
ENSG00000250577.1,RP11-577B7.1,lincRNA,,0.0,0.0
ENSG00000113196.2,HAND1,protein_coding,0.49893050299497016,0.277019884285,0.19602790402800002
ENSG00000164902.9,PHAX,protein_coding,-1.1937594434284995,8.13298799791,18.6040514322
ENSG00000187994.9,RINL,protein_coding,2.405821017045663,1.71875087667,0.324331135354
ENSG00000252087.1,RN7SKP248,misc_RNA,,0.0,0.0
ENSG00000240342.2,RPS2P5,pseudogene,-0.3400195817666413,108.51059334700001,137.349863288
ENSG00000163516.9,ANKZF1,protein_coding,1.289473802551626,2.78957073541,1.14121398517
ENSG00000225299.1,RP11-344A5.1,antisense,,0.0,0.0
ENSG00000156958.10,GALK2,protein_coding,0.98942608934666,5.57640083342,2.8087109800800003
ENSG00000154548.8,SRSF12,protein_coding,-2.5549392447415182,0.846852741912,4.97646836657
ENSG00000260100.1,RP11-220I1.5,lincRNA,-inf,0.0,0.17668974144699998
ENSG00000238690.1,snoU13,snoRNA,,0.0,0.0
ENSG00000238763.1,snoU13,snoRNA,,0.0,0.0
ENSG00000170743.11,SYT9,protein_coding,2.3614088048329895,20.6711948455,4.02263565185
ENSG00000201679.1,SNORD115-15,snoRNA,,0.0,0.0
ENSG00000252097.1,U6,snRNA,,0.0,0.0
ENSG00000131966.8,ACTR10,protein_coding,-0.42676820625555645,7.968827023689999,10.7118487322
ENSG00000170175.6,CHRNB1,protein_coding,-0.20150926163449104,0.44518074848899997,0.511913647013
ENSG00000260081.1,RP11-66N11.8,antisense,,0.0,0.0
ENSG00000241217.2,RN7SL809P,misc_RNA,-inf,0.0,0.578749049988
ENSG00000231971.1,RP11-557H15.3,lincRNA,,0.0,0.0
ENSG00000230663.1,FAM224B,lincRNA,,0.0,0.0
ENSG00000140876.7,NUDT7,protein_coding,-1.223535612852158,1.60730780273,3.75335785566
ENSG00000116138.8,DNAJC16,protein_coding,0.9848695907174213,6.75082417789,3.41099834361
ENSG00000250137.1,RP11-380P13.1,antisense,,0.0,0.0
ENSG00000201288.1,U6,snRNA,,0.0,0.0
ENSG00000176170.9,SPHK1,protein_coding,inf,0.162645299131,0.0
ENSG00000261599.1,HERC2P8,pseudogene,1.055874755792242,3.46541210174,1.66688222141
ENSG00000250221.1,KRT8P32,pseudogene,1.0394988038395796,2.63510408336,1.28196879389
ENSG00000214891.4,TRIM64C,protein_coding,,0.0,0.0
ENSG00000261041.1,RP11-536P16.4,pseudogene,,0.0,0.0
ENSG00000128268.11,MGAT3,protein_coding,5.3569114300082985,1.2790066394,0.0312091380588
ENSG00000224732.1,MAGEA7P,pseudogene,,0.0,0.0
ENSG00000263473.1,MIR548O2,miRNA,,0.0,0.0
ENSG00000266771.1,RP11-19P22.10,pseudogene,,0.0,0.0
ENSG00000249240.2,AC069368.3,protein_coding,inf,0.371093200124,0.0
ENSG00000237223.2,SULT1C2P1,pseudogene,-inf,0.0,0.085118669683
ENSG00000233739.1,RP5-1039K5.13,antisense,,0.0,0.0
ENSG00000253425.2,HSPA8P13,pseudogene,,0.0,0.0
ENSG00000240919.1,RP11-400K9.1,pseudogene,-3.395887333312372,8.08246211292,85.0761105133
ENSG00000070961.10,ATP2B1,protein_coding,0.14235209844536334,33.6198880732,30.460989833600003
ENSG00000253623.1,RP11-346I3.2,pseudogene,-inf,0.0,0.20304561547400002
ENSG00000221801.1,MIR548H2,miRNA,,0.0,0.0
ENSG00000167916.4,KRT24,protein_coding,,0.0,0.0
ENSG00000232762.1,RP4-784A16.4,antisense,,0.0,0.0
ENSG00000237781.2,RP11-54A4.2,antisense,,0.0,0.0
ENSG00000105258.4,POLR2I,protein_coding,0.35910653922328917,3.96114576446,3.0882964638700003
ENSG00000124191.12,TOX2,protein_coding,0.5293040769432948,0.223331193064,0.154743701837
ENSG00000147121.11,KRBOX4,protein_coding,-0.9720135936461761,1.22336729797,2.39972853112
ENSG00000242284.2,CT45A5,protein_coding,,0.0,0.0
ENSG00000244107.2,RN7SL250P,misc_RNA,,0.0,0.0
ENSG00000178996.8,SNX18,protein_coding,1.657445284420107,15.255221908,4.835905244619999
ENSG00000270173.1,RP11-382B18.4,lincRNA,-1.201509302121563,0.9551270988330001,2.1966026693900003
ENSG00000236452.1,AC123023.1,lincRNA,,0.0,0.0
ENSG00000207833.1,D86998.1,miRNA,,0.0,0.0
ENSG00000196861.4,AC002994.1,pseudogene,-1.815855598555676,60.2062229563,211.96706456599998
ENSG00000238665.1,snoU13,snoRNA,,0.0,0.0
ENSG00000230029.1,CDY11P,pseudogene,,0.0,0.0
ENSG00000253439.1,CDC42P5,pseudogene,-1.6816418358571827,6.54591421039,20.9988225599
ENSG00000252703.1,U6,snRNA,,0.0,0.0
ENSG00000177324.9,BEND2,protein_coding,,0.0,0.0
ENSG00000269604.1,AC005523.2,antisense,-inf,0.0,0.0476616865584
ENSG00000222437.1,AC118282.3,miRNA,,0.0,0.0
ENSG00000241183.1,RP11-106J23.1,pseudogene,1.4989304096194727,1.9430565696200002,0.687483738552
ENSG00000207994.1,MIR100,miRNA,,0.0,0.0
ENSG00000223253.1,AC022872.1,miRNA,,0.0,0.0
ENSG00000222306.1,Y_RNA,misc_RNA,,0.0,0.0
ENSG00000126545.9,CSN1S1,protein_coding,,0.0,0.0
ENSG00000180537.8,RNF182,protein_coding,0.017803739391098257,2.82609108295,2.7914297013
ENSG00000117791.11,MARC2,protein_coding,-0.06699608119076056,4.75157640434,4.97743442394
ENSG00000224959.1,AC017002.2,lincRNA,-0.5010695735887565,0.273553182047,0.387149535506
ENSG00000251033.1,CTD-2533K21.4,processed_transcript,,0.0,0.0
ENSG00000215271.5,HOMEZ,protein_coding,0.44953422795991876,3.7848569783599997,2.7715721352999996
ENSG00000207118.1,SNORD14D,snoRNA,,0.0,0.0
ENSG00000169126.11,ARMC4,protein_coding,1.0403957419988474,5.60617343491,2.72568838457
ENSG00000269832.1,AL627171.2,protein_coding,,0.0,0.0
ENSG00000258437.1,RP11-661G16.1,processed_transcript,,0.0,0.0
ENSG00000224924.2,LINC00320,lincRNA,,0.0,0.0
ENSG00000166847.5,DCTN5,protein_coding,0.9107740526877889,22.5281946604,11.9827384776
ENSG00000222594.1,RN7SKP235,misc_RNA,,0.0,0.0
ENSG00000216136.1,AC108697.1,miRNA,,0.0,0.0
ENSG00000213253.5,CTC-250I14.1,pseudogene,-1.774088071225672,2.90285612967,9.928399325660001
ENSG00000158985.9,CDC42SE2,protein_coding,-1.2945025829688213,2.7180975922000004,6.66728704018
ENSG00000177200.11,CHD9,protein_coding,0.10162135977705622,8.442509723330001,7.868292423180001
ENSG00000269799.1,CTD-2538G9.6,sense_intronic,,0.0,0.0
ENSG00000236719.2,RP11-522D2.1,lincRNA,,0.0,0.0
ENSG00000207568.1,MIR203,miRNA,,0.0,0.0
ENSG00000230121.1,RP11-385N23.1,antisense,,0.0,0.0
ENSG00000188375.3,H3F3C,protein_coding,0.7697004743453828,42.742164839000004,25.069956732399998
ENSG00000253716.1,RP13-582O9.5,antisense,1.0838929068276482,1.5435657809999999,0.7281835523119999
ENSG00000261101.1,RP4-545K15.5,sense_overlapping,-inf,0.0,1.0470906035299998
ENSG00000250565.2,ATP6V1E2,protein_coding,0.4971009798987863,0.9534342111799998,0.6755358871610001
ENSG00000106635.3,BCL7B,protein_coding,0.34075450689626263,1.7625348163599999,1.39174726615
ENSG00000207646.1,MIR655,miRNA,,0.0,0.0
ENSG00000250763.1,RP11-974F13.6,processed_transcript,-0.5351456426729162,2.06851130133,2.9974558049799995
ENSG00000226395.1,RP11-218D6.3,pseudogene,,0.0,0.0
ENSG00000199272.1,U6,snRNA,,0.0,0.0
ENSG00000018610.8,CXorf56,protein_coding,-0.930581152397096,5.7646304801,10.9876372743
ENSG00000261282.1,SOD1P2,pseudogene,,0.0,0.0
ENSG00000207868.1,MIR514A1,miRNA,,0.0,0.0
ENSG00000124205.11,EDN3,protein_coding,,0.0,0.0
ENSG00000072506.8,HSD17B10,protein_coding,2.7042384404713617,30.976950039499997,4.75315272869
ENSG00000236424.3,TSPY10,protein_coding,,0.0,0.0
ENSG00000238113.2,RP11-262H14.1,processed_transcript,-0.0860320758739582,0.317325300803,0.336823927684
ENSG00000252713.1,U6,snRNA,,0.0,0.0
ENSG00000127922.5,SHFM1,protein_coding,-1.6107759539020743,3.20127480984,9.77720757756
ENSG00000261090.1,RP11-20G6.2,lincRNA,,0.0,0.0
ENSG00000118156.8,ZNF541,protein_coding,,0.0,0.0
ENSG00000251727.1,U6,snRNA,,0.0,0.0
ENSG00000254535.2,PABPC4L,protein_coding,-0.8229976668699016,0.09731009601089999,0.172149150975
ENSG00000007038.6,PRSS21,protein_coding,,0.0,0.0
ENSG00000254395.1,IGHV4-55,IG_V_pseudogene,,0.0,0.0
ENSG00000103534.12,TMC5,protein_coding,1.303246032694261,2.55125206956,1.0338016534799999
ENSG00000183032.6,SLC25A21,protein_coding,-0.3695970132955094,2.8204157566299997,3.6439542820199997
ENSG00000250579.1,CTD-2297D10.2,antisense,,0.0,0.0
ENSG00000229352.1,AC007563.3,lincRNA,,0.0,0.0
ENSG00000255282.2,WTAPP1,pseudogene,-inf,0.0,0.05123523658430001
ENSG00000244115.1,DNAJC25-GNG10,protein_coding,-2.3439805971908863,10.3170251598,52.3796942033
ENSG00000155660.6,PDIA4,protein_coding,2.4982055647749286,117.927876341,20.8728459307
ENSG00000174028.6,FAM3C2,pseudogene,-1.2281911579575537,16.2968488052,38.179128907199996
ENSG00000235109.3,ZSCAN31,protein_coding,-1.7353714696946723,0.34044756056500003,1.13357195468
ENSG00000207093.1,SNORD116-8,snoRNA,,0.0,0.0
ENSG00000144649.4,FAM198A,protein_coding,2.143424921880631,1.1458472579899999,0.259353154628
ENSG00000251408.1,RP11-586D19.2,lincRNA,,0.0,0.0
ENSG00000253607.1,RP11-557C18.3,antisense,,0.0,0.0
ENSG00000216031.1,MIR298,miRNA,,0.0,0.0
ENSG00000120725.8,SIL1,protein_coding,1.4777328729778485,4.2508030661000005,1.52626190609
ENSG00000254276.1,RP11-1198D22.2,pseudogene,,0.0,0.0
ENSG00000186642.10,PDE2A,protein_coding,inf,0.033662781327,0.0
ENSG00000130382.7,MLLT1,protein_coding,2.500811927069137,1.33423668911,0.23572925043
ENSG00000270477.1,RP1-72E17.2,pseudogene,,0.0,0.0
ENSG00000232306.1,AC012485.2,antisense,,0.0,0.0
ENSG00000196199.9,MPHOSPH8,protein_coding,0.16227074125700455,5.9207104273899995,5.290850137780001
ENSG00000249654.1,VN1R104P,pseudogene,,0.0,0.0
ENSG00000271185.1,RP5-855F16.1,lincRNA,,0.0,0.0
ENSG00000176953.6,NFATC2IP,protein_coding,1.348637090192778,16.0956742404,6.32017285654
ENSG00000238644.1,AL117380.1,miRNA,,0.0,0.0
ENSG00000225518.2,RP11-396C23.2,processed_transcript,-0.13567899687391866,0.288306044474,0.31673583059599997
ENSG00000264924.1,RP11-799B12.2,antisense,,0.0,0.0
ENSG00000225269.2,LINC00705,lincRNA,,0.0,0.0
ENSG00000213492.2,NT5C3AP1,pseudogene,-1.2015092956909714,4.0509572598000005,9.31639726448
ENSG00000243220.1,AC006159.4,antisense,,0.0,0.0
ENSG00000221401.1,AC025594.1,miRNA,,0.0,0.0
ENSG00000228329.1,AC097495.3,lincRNA,,0.0,0.0
ENSG00000148400.9,NOTCH1,protein_coding,3.1282870448947087,2.4177200578,0.276501682254
ENSG00000172148.2,AC005255.6,pseudogene,,0.0,0.0
ENSG00000213089.4,PDCL3P5,pseudogene,-0.08603207146012026,5.33599440648,5.663874213759999
ENSG00000213420.3,GPC2,protein_coding,inf,0.314811792731,0.0
ENSG00000250703.1,CTD-2533K21.1,pseudogene,-2.3084244568768977,3.2714728369099997,16.2049734169
ENSG00000114790.8,ARHGEF26,protein_coding,0.8259551208786731,12.8797591272,7.26558310408
ENSG00000225730.1,RP3-365O12.2,antisense,,0.0,0.0
ENSG00000211949.2,IGHV3-23,IG_V_gene,,0.0,0.0
ENSG00000251623.1,RP11-826N14.4,lincRNA,,0.0,0.0
ENSG00000253251.2,CTC-534A2.2,protein_coding,-2.167100880434473,1.22617669338,5.50700442738
ENSG00000264956.1,RP11-1109M24.5,lincRNA,,0.0,0.0
ENSG00000228335.1,AC073063.10,pseudogene,-1.2137876121500748,21.4265271986,49.697926119399995
ENSG00000222492.3,AC092069.1,miRNA,,0.0,0.0
ENSG00000266033.1,AL606519.1,miRNA,,0.0,0.0
ENSG00000166016.4,ABTB2,protein_coding,2.8598409119877313,2.48783975645,0.342708208222
ENSG00000238918.1,snoU13,snoRNA,,0.0,0.0
ENSG00000269290.1,RP11-869B15.1,lincRNA,-inf,0.0,0.243422347205
ENSG00000236709.1,DAPK1-IT1,sense_intronic,inf,0.343504639238,0.0
ENSG00000257572.1,RP11-478B9.2,pseudogene,,0.0,0.0
ENSG00000212768.2,AC114546.1,protein_coding,-inf,0.0,0.09915630576710001
ENSG00000134443.5,GRP,protein_coding,,0.0,0.0
ENSG00000235289.1,BRD7P6,pseudogene,,0.0,0.0
ENSG00000215296.5,TMCO5B,pseudogene,,0.0,0.0
ENSG00000214559.3,RP11-323J4.1,antisense,,0.0,0.0
ENSG00000238109.1,AC004893.10,pseudogene,0.4989304004375674,1.03643641729,0.733414763734
ENSG00000264879.1,RN7SL690P,misc_RNA,,0.0,0.0
ENSG00000164334.11,FAM170A,protein_coding,,0.0,0.0
ENSG00000223703.1,AC027612.4,pseudogene,3.631989027167949,1.7483335964099997,0.141021932599
ENSG00000211630.2,IGKV1D-13,IG_V_gene,,0.0,0.0
ENSG00000252271.1,U6,snRNA,,0.0,0.0
ENSG00000263853.1,AC139530.1,miRNA,,0.0,0.0
ENSG00000204684.2,RP5-1004I9.1,lincRNA,,0.0,0.0
ENSG00000254267.1,KB-1458E12.1,lincRNA,,0.0,0.0
ENSG00000229503.1,AC092155.1,pseudogene,-1.0860320953600138,0.505153880292,1.07238796221
ENSG00000182446.8,NPLOC4,protein_coding,2.711350024183528,21.959614349200002,3.35294958037
ENSG00000264865.1,hsa-mir-4522,miRNA,,0.0,0.0
ENSG00000197182.8,FLJ27365,protein_coding,inf,0.125610482081,0.0
ENSG00000254610.1,RP5-903G2.2,lincRNA,,0.0,0.0
ENSG00000207291.1,RNU6-30,snRNA,,0.0,0.0
ENSG00000259020.2,RP11-529H20.3,pseudogene,-0.8229976824531375,4.49445320833,7.95103842238
ENSG00000184349.8,EFNA5,protein_coding,0.7706610322742333,15.612389540599999,9.15118408102
ENSG00000230618.3,H3F3AP3,pseudogene,,0.0,0.0
ENSG00000240668.1,KRT8P36,pseudogene,3.820858543877268,1.6709746390399998,0.118243377829
ENSG00000132792.14,CTNNBL1,protein_coding,1.2461004840719216,7.12755831377,3.0048801572
ENSG00000248831.2,CTB-179I1.2,pseudogene,,0.0,0.0
ENSG00000252996.1,U6,snRNA,inf,2.45360456142,0.0
ENSG00000259198.1,RP11-133K1.6,lincRNA,,0.0,0.0
ENSG00000235308.1,RP11-82K18.2,pseudogene,,0.0,0.0
ENSG00000259512.3,HNRNPA1P5,pseudogene,-inf,0.0,0.176506453005
ENSG00000271177.1,RP11-575G13.3,pseudogene,,0.0,0.0
ENSG00000259007.1,RP11-463J10.3,antisense,,0.0,0.0
ENSG00000229513.1,EIF4EBP1P2,pseudogene,,0.0,0.0
ENSG00000115687.9,PASK,protein_coding,2.165347031890223,2.50092289346,0.557526987386
ENSG00000111231.3,GPN3,protein_coding,-0.8217284244480042,8.318729238689999,14.703539513399999
ENSG00000083838.11,ZNF446,protein_coding,2.397050817692548,2.00418442907,0.38049897082500006
ENSG00000134215.11,VAV3,protein_coding,0.024925990109552824,1.9423011365400003,1.90903149589
ENSG00000224658.1,RP11-631F7.1,antisense,,0.0,0.0
ENSG00000160345.8,C9orf116,protein_coding,0.7619648194322846,0.77607287951,0.45764449293000004
ENSG00000265212.1,AC007009.2,miRNA,,0.0,0.0
ENSG00000227367.1,SLC9B1P4,pseudogene,,0.0,0.0
ENSG00000252404.1,SCARNA16,snoRNA,,0.0,0.0
ENSG00000242609.1,RP11-398A8.1,pseudogene,inf,0.287279865017,0.0
ENSG00000134644.11,PUM1,protein_coding,1.2795792472065237,34.547375189200004,14.2306035975
ENSG00000182885.12,GPR97,protein_coding,,0.0,0.0
ENSG00000124702.13,KLHDC3,protein_coding,1.937591323031758,23.176635346799998,6.05030516612
ENSG00000132821.7,VSTM2L,protein_coding,inf,0.122555178165,0.0
ENSG00000222747.1,RNA5SP25,rRNA,,0.0,0.0
ENSG00000271384.1,RP11-435O5.7,lincRNA,,0.0,0.0
ENSG00000199676.1,Y_RNA,misc_RNA,,0.0,0.0
ENSG00000146955.6,RAB19,protein_coding,-inf,0.0,0.150178482801
ENSG00000235295.1,XXbac-B476C20.17,lincRNA,,0.0,0.0
ENSG00000202318.1,Y_RNA,misc_RNA,,0.0,0.0
ENSG00000164687.6,FABP5,protein_coding,-1.9470610693378196,2.3209772895599996,8.949415591080001
ENSG00000125166.8,GOT2,protein_coding,2.374981012371909,127.43624782,24.567018447
ENSG00000109065.7,NAT9,protein_coding,2.2057687581401817,2.8823744565099996,0.624809811508
ENSG00000196743.4,GM2A,protein_coding,0.5268501973784467,5.42370580373,3.7644229423900004
ENSG00000258649.1,CTD-2142D14.1,lincRNA,,0.0,0.0
ENSG00000244063.1,AC024704.2,lincRNA,,0.0,0.0
ENSG00000237449.1,TAAR4P,pseudogene,,0.0,0.0
ENSG00000086619.9,ERO1LB,protein_coding,-0.14353582253658073,11.9191583343,13.166009891099998
ENSG00000207402.1,U6,snRNA,,0.0,0.0
ENSG00000224606.1,TGFA-IT1,sense_intronic,inf,0.554039739675,0.0
ENSG00000149926.9,FAM57B,protein_coding,,0.0,0.0
ENSG00000196724.8,ZNF418,protein_coding,0.5506532017015088,1.55234734031,1.05980452871
ENSG00000196814.10,MVB12B,protein_coding,2.9072293815033987,2.05320593301,0.27369651178300003
ENSG00000268387.1,AL590714.1,protein_coding,,0.0,0.0
ENSG00000225108.1,AC013268.2,pseudogene,,0.0,0.0
ENSG00000100445.12,SDR39U1,protein_coding,0.31251729275090534,2.25230757226,1.81363804569
ENSG00000217135.2,RP1-140K8.3,pseudogene,,0.0,0.0
ENSG00000221469.1,AL133260.1,miRNA,,0.0,0.0
ENSG00000230609.1,RP11-167P22.4,pseudogene,,0.0,0.0
ENSG00000152061.17,RABGAP1L,protein_coding,-0.14785259493395705,3.41558481557,3.78419179901
ENSG00000200041.1,Y_RNA,misc_RNA,,0.0,0.0
ENSG00000213620.3,AL121657.4,pseudogene,,0.0,0.0
ENSG00000179133.7,C10orf67,protein_coding,0.8994683571209234,0.28543011350200004,0.153014587052
ENSG00000266989.1,FTLP5,pseudogene,,0.0,0.0
ENSG00000188641.8,DPYD,protein_coding,,0.0,0.0
ENSG00000197863.4,ZNF790,protein_coding,0.34954641487172233,10.9358950345,8.58282736786
ENSG00000253189.1,RP11-158A14.1,lincRNA,,0.0,0.0
ENSG00000259017.1,RP11-561B11.6,processed_transcript,,0.0,0.0
ENSG00000213526.3,SETP8,pseudogene,-0.6530726593112355,20.7088923314,32.5650185542
ENSG00000196371.2,FUT4,protein_coding,0.8269846298636324,2.34646736885,1.32271823122
ENSG00000225370.1,AC011515.2,pseudogene,,0.0,0.0
ENSG00000173320.5,STOX2,protein_coding,1.2875897067737943,5.996282293689999,2.4562860773299997
ENSG00000218676.1,BRD7P4,pseudogene,-0.28956546402659383,5.21693440618,6.376513252690001
ENSG00000125823.8,CSTL1,protein_coding,,0.0,0.0
ENSG00000243414.4,TICAM2,protein_coding,-0.7231227116364052,3.6070498342,5.95434191214
ENSG00000235664.1,AC005682.8,lincRNA,,0.0,0.0
ENSG00000159733.9,ZFYVE28,protein_coding,2.306285350186139,0.17527571900199998,0.035437305154
ENSG00000240116.2,RN7SL303P,misc_RNA,,0.0,0.0
ENSG00000116478.7,HDAC1,protein_coding,1.6185746941807035,50.8965667608,16.574825113800003
ENSG00000103647.8,CORO2B,protein_coding,1.2044090668358236,0.783379769385,0.33994534267899995
ENSG00000139637.9,C12orf10,protein_coding,2.056505213623247,3.95890028892,0.951710384203
ENSG00000254939.1,CTD-2342I9.1,pseudogene,-0.9416421511902807,0.9601670054100001,1.8442054909099999
ENSG00000240021.5,TEX35,protein_coding,0.5349530580669966,0.0957265974698,0.0660686915208
ENSG00000128311.9,TST,protein_coding,1.5630607623847883,2.89248153755,0.978909224629
ENSG00000077157.15,PPP1R12B,protein_coding,1.3723411890739772,5.863050679650001,2.26468490836
ENSG00000178035.7,IMPDH2,protein_coding,2.976321111931673,107.908898954,13.711827146500001
ENSG00000227723.1,CTA-31J9.2,lincRNA,,0.0,0.0
ENSG00000198678.5,RP11-722P11.6,pseudogene,,0.0,0.0
ENSG00000252179.1,RNA5SP255,rRNA,,0.0,0.0
ENSG00000185739.9,SRL,protein_coding,2.074045157735745,0.12582587509999998,0.0298827220077
ENSG00000169562.9,GJB1,protein_coding,,0.0,0.0
ENSG00000212556.1,Y_RNA,misc_RNA,,0.0,0.0
ENSG00000270413.1,RP11-810O3.2,pseudogene,,0.0,0.0
ENSG00000229721.3,RP11-252I14.1,pseudogene,,0.0,0.0
ENSG00000252306.1,AC104183.1,miRNA,,0.0,0.0
ENSG00000230788.2,RP11-560L11.1,pseudogene,,0.0,0.0
ENSG00000114857.13,NKTR,protein_coding,-1.3783953713405797,2.78385175662,7.23743135377
ENSG00000249289.1,CTD-2272G21.1,pseudogene,,0.0,0.0
ENSG00000163694.10,RBM47,protein_coding,1.626462723644508,3.62184917059,1.17304937867
ENSG00000222251.1,RNA5SP95,rRNA,,0.0,0.0
ENSG00000179218.8,CALR,protein_coding,2.5458842130373487,215.503525616,36.9034412416
ENSG00000168992.3,AC009237.9,pseudogene,,0.0,0.0
ENSG00000253390.1,CTC-756D1.2,lincRNA,inf,1.1486620087700001,0.0
ENSG00000265369.1,RP11-17A19.1,lincRNA,,0.0,0.0
ENSG00000228345.2,RP11-12D5.4,pseudogene,,0.0,0.0
ENSG00000256528.1,AP006285.1,pseudogene,,0.0,0.0
ENSG00000103657.9,HERC1,protein_coding,2.4965870875799077,21.8172146705,3.8659096928199994
ENSG00000261574.1,RP1-168P16.2,sense_intronic,inf,1.15049400595,0.0
ENSG00000212766.5,LINC00277,processed_transcript,-0.08603207295899903,0.134745445234,0.143025122468
ENSG00000202360.1,RN7SKP249,misc_RNA,,0.0,0.0
ENSG00000204183.1,GDF5OS,protein_coding,,0.0,0.0
ENSG00000160408.10,ST6GALNAC6,protein_coding,2.6427982191384185,1.4037936663,0.22477175791499998
ENSG00000258381.1,RP11-737F10.1,pseudogene,,0.0,0.0
ENSG00000100442.6,FKBP3,protein_coding,-2.7657239480184694,7.247572140060001,49.2899542396
ENSG00000248394.1,FOSL1P1,pseudogene,,0.0,0.0
ENSG00000265292.1,RN7SL195P,misc_RNA,,0.0,0.0
ENSG00000006837.6,CDKL3,protein_coding,-0.14720064437521127,4.6201740546900005,5.11646663357
ENSG00000066923.13,STAG3,protein_coding,0.1489238222129453,0.29801563105,0.268787152254
ENSG00000012983.7,MAP4K5,protein_coding,-0.675301715236241,6.39873087764,10.2183298359
ENSG00000152078.5,TMEM56,protein_coding,-1.318140227345017,3.5392843384199995,8.825009899600001
ENSG00000151893.10,CACUL1,protein_coding,0.27046330580111283,16.3046439653,13.517418259200001
ENSG00000232909.1,RP3-510O8.4,antisense,,0.0,0.0
ENSG00000170854.12,MINA,protein_coding,0.6187791660654844,9.09856015193,5.92518044609
ENSG00000258732.1,RP11-603B24.1,pseudogene,inf,5.75552985005,0.0
ENSG00000095917.9,TPSD1,protein_coding,,0.0,0.0
ENSG00000264421.1,RP11-401F2.4,antisense,,0.0,0.0
ENSG00000253818.1,IGLV1-41,IG_V_pseudogene,-inf,0.0,0.42116886310999996
ENSG00000137310.7,TCF19,protein_coding,1.9308575114097806,24.5325121319,6.43422129936
ENSG00000204705.2,UBTFL5,pseudogene,,0.0,0.0
ENSG00000229882.1,RP13-30A9.2,antisense,,0.0,0.0
ENSG00000263171.1,RP11-542C16.1,antisense,,0.0,0.0
ENSG00000235306.2,GAPDHP34,pseudogene,,0.0,0.0
ENSG00000263600.1,MIR3915,miRNA,,0.0,0.0
ENSG00000179455.6,MKRN3,protein_coding,0.7237784950067377,0.8550534603740001,0.517742995043
